userId,genres
254,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
255,"['Crime', 'Drama', 'Musical', 'Mystery', 'Thriller', 'Fantasy', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
256,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Musical', 'Comedy', 'Sci-Fi', 'Action', 'Children', 'Romance']"
257,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
258,"['Crime', 'Drama', 'Musical', 'Mystery', 'Thriller', 'Fantasy', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
259,"['Crime', 'Drama', 'Fantasy', 'Thriller', 'Documentary', 'War', 'Comedy', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
260,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
261,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
262,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
263,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Adventure', 'Fantasy', 'Musical', 'Sci-Fi', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'IMAX', 'War', 'Romance']"
264,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Children', 'Adventure', 'Documentary', 'Fantasy', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'War', 'Romance']"
265,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Adventure', 'Children', 'Fantasy', 'Documentary', 'Sci-Fi', 'Film-Noir', 'Comedy', 'Horror', 'Western', 'Action', 'War', 'Romance']"
266,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Adventure', 'Fantasy', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Children', 'Romance']"
267,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
268,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
269,"['Crime', 'Drama', 'Musical', 'Mystery', 'Thriller', 'Fantasy', 'Adventure', 'Film-Noir', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
270,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Musical', 'Children', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
271,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Musical', 'Fantasy', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
272,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
273,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
274,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Children', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
275,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
276,"['Crime', 'Drama', 'Children', 'Fantasy', 'Thriller', 'Mystery', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
277,"['Crime', 'Drama', 'Fantasy', 'Children', 'Thriller', 'Mystery', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
278,"['Crime', 'Drama', 'Musical', 'Mystery', 'Thriller', 'Fantasy', 'Documentary', 'War', 'Western', 'Film-Noir', 'Comedy', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
279,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
280,"['Drama', 'Children', 'Musical', 'Thriller', 'Fantasy', 'War', 'Western', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'Romance', 'Adventure']"
281,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
282,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
283,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
284,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
285,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
286,"['Crime', 'Drama', 'Musical', 'Fantasy', 'Thriller', 'Mystery', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
287,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', '(no genres listed)', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
288,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
289,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Adventure', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'Children', 'Romance']"
290,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Fantasy', 'Documentary', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
291,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Musical', 'War', 'Sci-Fi', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'IMAX', 'Children', 'Romance']"
292,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
293,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
294,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
295,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
296,"['Crime', 'Drama', 'Musical', 'Mystery', 'Fantasy', 'Thriller', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
297,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
298,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
299,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', '(no genres listed)', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
300,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Musical', 'Fantasy', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
301,"['Crime', 'Drama', 'Musical', 'Fantasy', 'Thriller', 'Mystery', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
302,"['Crime', 'Drama', 'Musical', 'Fantasy', 'Thriller', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
303,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Children', 'Musical', 'Documentary', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
304,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Adventure', 'Musical', 'Fantasy', 'Documentary', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
305,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Fantasy', 'War', 'Western', 'Film-Noir', 'Comedy', 'Sci-Fi', 'Action', 'Romance', 'Adventure']"
306,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
307,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Documentary', 'Western', 'Film-Noir', 'Comedy', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
308,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Children', 'Musical', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
309,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
310,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Documentary', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
311,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
312,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
313,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
314,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
315,"['Crime', 'Drama', 'Children', 'Fantasy', 'Thriller', 'Mystery', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
316,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
317,"['Crime', 'Drama', 'Children', 'Musical', 'Thriller', 'Fantasy', 'War', 'Western', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
318,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
319,"['Crime', 'Drama', 'Thriller', 'War', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Adventure']"
320,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Adventure', 'Fantasy', 'Documentary', 'Musical', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
321,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Sci-Fi', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'Romance', 'Children', 'Adventure']"
322,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Adventure', 'Film-Noir', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance']"
323,"['Crime', 'Drama', 'Children', 'Fantasy', 'Thriller', 'Adventure', 'Musical', 'Mystery', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'War', 'Romance']"
324,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', '(no genres listed)', 'Children', 'Romance', 'Adventure', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
325,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Adventure', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Children', 'Romance']"
326,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Musical', 'Thriller', 'War', 'Sci-Fi', 'Comedy', 'Animation', 'Western', 'Action', 'Romance', 'Children', 'Adventure']"
327,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Fantasy', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
328,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
329,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
330,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Adventure', 'Fantasy', 'Documentary', 'Musical', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
331,"['Crime', 'Drama', 'Children', 'Fantasy', 'Musical', 'Mystery', 'Thriller', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
332,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Sci-Fi', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
333,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'Documentary', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
334,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Western', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
335,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Fantasy', 'War', 'Film-Noir', 'Comedy', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
336,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
337,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Adventure']"
338,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Adventure', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Children', 'Romance']"
339,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Musical', 'Western', 'Comedy', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
340,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Adventure', 'Musical', 'Fantasy', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
341,"['Crime', 'Drama', 'Musical', 'Mystery', 'Thriller', 'Fantasy', 'Film-Noir', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
342,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Adventure', 'Romance', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
343,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
344,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
345,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
346,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
347,"['Crime', 'Drama', 'Fantasy', 'Thriller', 'War', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
348,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Documentary', 'Film-Noir', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
349,"['Crime', 'Drama', 'Thriller', 'War', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
350,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
351,"['Crime', 'Drama', 'Mystery', 'Musical', 'Adventure', 'Thriller', 'Fantasy', 'Western', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
352,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Musical', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
353,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
354,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
355,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
356,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'War', 'Romance']"
357,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'Documentary', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
358,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
359,"['Crime', 'Drama', 'Children', 'Musical', 'Thriller', 'Fantasy', 'War', 'Sci-Fi', 'Film-Noir', 'Comedy', 'Animation', 'Western', 'Action', 'IMAX', 'Romance', 'Adventure']"
360,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Fantasy', 'Film-Noir', 'Comedy', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'War', 'Adventure']"
361,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Children', 'Adventure']"
362,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Fantasy', 'Musical', 'Adventure', 'Documentary', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'War', 'Romance']"
363,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
364,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Children', 'Musical', 'Documentary', 'War', 'Comedy', 'Animation', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
365,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
366,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
367,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Fantasy', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Adventure']"
368,"['Crime', 'Drama', 'Fantasy', 'Children', 'Thriller', 'Musical', 'Mystery', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Romance', 'Adventure']"
369,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Musical', 'War', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
370,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Children', 'Musical', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
371,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Horror', 'Sci-Fi', '(no genres listed)', 'Children', 'Adventure', 'Romance', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
372,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Adventure', 'Comedy', 'Sci-Fi', 'Action', 'War', 'Romance']"
373,"['Crime', 'Drama', 'Mystery', 'Fantasy', 'Thriller', 'Adventure', 'Musical', 'Documentary', 'War', 'Western', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'Children', 'Romance']"
374,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Mystery', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
375,"['Crime', 'Drama', 'Children', 'Musical', 'Thriller', 'Fantasy', 'Western', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'War', 'Adventure']"
376,"['Crime', 'Drama', 'Mystery', 'Musical', 'Thriller', 'Adventure', 'Children', 'Fantasy', 'Film-Noir', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'War', 'Romance']"
377,"['Crime', 'Drama', 'Fantasy', 'Musical', 'Thriller', 'Adventure', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Children', 'Romance']"
378,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Adventure', 'Romance', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
379,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'War', 'Comedy', 'Animation', 'Horror', 'Sci-Fi', 'Action', 'IMAX', 'Romance', 'Children', 'Adventure']"
380,"['Musical', 'Comedy', 'Animation', 'Drama', 'Mystery', 'Documentary', 'Horror', 'Sci-Fi', 'Children', 'Romance', 'Adventure', 'Film-Noir', 'Western', 'Action', 'Crime', 'Fantasy', 'Thriller', 'IMAX', 'War']"
381,"['Crime', 'Drama', 'Mystery', 'Children', 'Thriller', 'Adventure', 'Musical', 'Fantasy', 'Sci-Fi', 'Comedy', 'Animation', 'Horror', 'Western', 'Action', 'IMAX', 'War', 'Romance']"
